Month	Day	Hour	Temp	%RH	WS	WD	NO2
6	1	7	26.6	75	7.2	302	0.007
6	1	8	27.8	68	9.1	282	0.003
6	1	9	29.0	61	11.1	262	0.000
6	1	10	30.1	59	9.9	242	0.000
6	1	11	31.1	56	8.6	222	0.001
6	1	12	32.2	54	7.4	202	0.001
6	1	13	32.1	55	7.0	220	0.001
6	1	14	31.5	57	8.6	222	0.001
6	1	15	30.4	60	9.3	171	0.001
6	1	16	29.6	66	10.1	159	0.002
6	1	17	29.1	70	7.8	143	0.007
6	1	18	28.1	76	4.9	80	0.011
6	1	19	27.4	80	4.8	68	0.014
6	1	20	27.0	82	4.8	71	0.014
6	1	21	26.5	84	4.2	24	0.008
6	1	22	25.4	87	13.2	329	0.004
6	1	23	22.9	95	12.8	357	0.001
6	2	0	23.8	87	6.3	347	0.001
6	2	1	24.0	89	3.6	29	0.004
6	2	2	24.1	89	2.8	54	0.004
6	2	3	23.9	89	2.8	39	0.006
6	2	4	23.9	90	4.4	31	0.006
6	2	5	23.8	90	4.0	17	0.007
6	2	6	24.7	86	4.7	11	0.007
6	2	7	26.7	77	3.7	5	0.010
6	2	8	27.8	75	3.6	1	0.012
6	2	9	28.2	75	6.4	233	0.008
6	2	10	28.7	72	5.4	261	0.005
6	2	11	29.2	69	6.3	196	0.003
6	2	12	29.2	62	5.0	148	0.001
6	2	13	29.4	60	4.1	198	0.002
6	2	14	29.4	62	5.2	229	0.001
6	2	15	29.3	63	5.4	217	0.002
6	2	16	28.8	67	4.1	202	0.003
6	2	17	28.0	75	3.2	169	0.004
6	2	18	26.9	83	3.5	32	0.016
6	2	19	26.1	86	3.7	35	0.010
6	2	20	25.5	89	4.2	30	0.009
6	2	21	25.1	90	4.8	23	0.008
6	2	22	24.8	91	3.7	22	0.007
6	2	23	24.7	92	3.8	15	0.006
7	3	0	24.5	92	4.2	18	0.006
7	3	1	24.5	92	3.7	8	0.005
7	3	2	24.7	92	2.8	29	0.007
7	3	3	24.6	92	3.1	50	0.009
7	3	4	24.5	92	3.1	12	0.008
7	3	5	24.7	91	3.9	42	0.008
7	3	6	26.9	81	5.3	3	0.008
7	3	7	28.9	74	5.6	1	0.012
7	3	8	29.5	71	6.5	292	0.007
7	3	9	29.8	70	9.2	271	0.006
7	3	10	31.0	64	7.8	217	0.004
7	3	11	31.5	66	8.0	193	0.003
7	3	12	31.1	64	9.8	165	0.001
7	3	13	30.6	66	13.0	145	0.001
7	3	14	30.0	68	10.8	147	0.002
7	3	15	29.5	71	7.3	125	0.002
7	3	16	28.8	76	6.3	108	0.008
7	3	17	28.2	81	5.0	105	0.009
7	3	18	27.9	81	5.1	95	0.013
7	3	19	27.5	82	4.8	111	0.008
7	3	20	27.6	82	5.4	107	0.003
7	3	21	27.5	82	5.2	88	0.006
7	3	22	27.0	84	2.8	88	0.005
7	3	23	26.9	84	3.7	337	0.009
7	4	0	26.4	87	5.1	1	0.004
7	4	1	25.7	92	3.7	343	0.003
7	4	2	25.8	92	3.1	332	0.009
7	4	3	25.6	93	2.8	80	0.007
7	4	4	26.0	90	7.4	231	0.001
7	4	5	26.1	89	5.9	267	0.001
7	4	6	26.6	87	9.2	234	0.001
7	4	7	27.8	80	10.3	266	0.002
7	4	8	28.5	75	9.0	287	0.005
7	4	9	28.1	76	9.4	288	0.006
7	4	10	29.4	70	9.9	281	0.003
7	4	11	29.6	70	9.3	242	0.001
7	4	12	30.4	68	7.0	191	0.001
7	4	13	30.8	69	7.7	171	0.001
7	4	14	30.4	70	7.9	167	0.001
7	4	15	29.5	75	7.9	187	0.001
7	4	16	29.2	76	8.8	172	0.002
7	4	17	28.6	79	6.3	163	0.001
7	4	18	28.1	81	6.1	98	0.005
7	4	19	25.8	83	8.9	79	0.006
7	4	20	25.2	87	6.6	71	0.008
7	4	21	25.0	89	4.3	18	0.007
7	4	22	25.3	90	3.4	4	0.007
7	4	23	25.4	90	3.6	20	0.005
7	5	0	25.4	90	3.7	37	0.004
7	5	1	25.5	90	3.2	32	0.004
7	5	2	25.6	90	3.0	9	0.005
7	5	3	25.4	91	3.7	17	0.005
7	5	4	25.1	93	3.5	8	0.007
7	5	5	25.3	92	3.7	8	0.008
7	5	6	27.2	86	4.7	359	0.010
7	5	7	28.9	77	5.7	297	0.007
7	5	8	29.4	75	6.0	264	0.001
7	5	9	30.4	71	5.4	192	0.001
7	5	10	31.1	68	7.2	173	0.001
7	5	11	31.2	67	9.1	159	0.001
7	5	12	31.1	69	8.5	156	0.001
7	5	13	30.8	71	8.6	169	0.001
7	5	14	30.2	72	11.4	151	0.004
7	5	15	30.0	71	9.8	157	0.001
7	5	16	29.7	73	8.6	154	0.002
7	5	17	29.2	77	5.1	127	0.004
7	5	18	28.7	79	5.0	91	0.010
7	5	19	28.3	81	6.2	107	0.006
7	5	20	28.1	80	5.9	90	0.007
7	5	21	27.9	81	4.2	84	0.009
7	5	22	27.8	81	2.4	37	0.008
7	5	23	27.5	84	3.9	17	0.007
7	6	0	27.1	86	3.1	327	0.005
7	6	1	27.0	84	2.7	327	0.006
7	6	2	26.8	85	3.7	349	0.006
7	6	3	26.2	89	2.8	5	0.005
7	6	4	26.2	89	4.7	236	0.004
7	6	5	26.4	90	6.7	204	0.001
7	6	6	26.5	91	6.6	224	0.001
7	6	7	27.1	88	4.6	257	0.003
7	6	8	27.7	84	5.9	266	0.003
7	6	9	28.4	79	8.7	268	0.002
7	6	10	29.2	75	9.1	249	0.001
7	6	11	29.8	72	8.6	238	0.001
7	6	12	30.7	69	8.1	226	0.000
7	6	13	31.6	66	7.9	191	0.001
7	6	14	31.1	68	7.1	192	0.001
7	6	15	30.3	70	9.3	182	0.001
7	6	16	29.3	74	8.2	151	0.002
7	6	17	28.5	79	5.0	112	0.006
7	6	18	27.9	82	4.0	84	0.016
7	6	19	27.4	85	4.6	59	0.015
7	6	20	26.8	88	5.1	41	0.011
7	6	21	26.8	87	4.5	29	0.006
7	6	22	26.4	89	3.9	43	0.005
7	6	23	26.1	90	9.6	210	0.001
7	7	0	23.6	97	9.4	340	0.006
7	7	1	23.7	97	5.4	313	0.008
7	7	2	23.8	97	3.6	8	0.005
7	7	3	23.9	97	3.4	123	0.007
7	7	4	24.0	98	4.0	43	0.007
7	7	5	23.9	98	4.3	14	0.009
7	7	6	24.1	96	4.9	5	0.011
7	7	7	25.3	86	3.8	11	0.010
7	7	8	27.8	73	6.4	308	0.012
7	7	9	29.0	72	8.8	307	0.007
7	7	10	29.6	71	9.7	275	0.003
7	7	11	30.4	68	8.2	255	0.002
7	7	12	31.6	64	8.3	237	0.000
7	7	13	32.3	60	10.6	257	0.001
7	7	14	32.2	60	7.8	242	0.001
7	7	15	30.9	68	6.8	207	0.001
7	7	16	29.8	72	8.3	175	0.002
7	7	17	28.9	76	5.9	132	0.003
7	7	18	28.2	81	4.8	96	0.010
7	7	19	27.7	84	4.5	47	0.014
7	7	20	26.9	86	4.5	23	0.009
7	7	21	26.5	87	4.2	1	0.007
7	7	22	26.6	86	6.9	351	0.007
7	7	23	26.3	85	3.3	68	0.006
7	1	0	26.2	85	4.1	350	0.005
7	1	1	25.7	87	3.1	3	0.007
7	1	2	25.1	90	2.9	6	0.005
7	1	3	25.0	88	4.7	20	0.006
7	1	4	24.7	86	4.3	339	0.005
7	1	5	25.0	85	3.1	14	0.008
7	1	6	26.0	81	4.1	3	0.007
7	1	7	27.4	77	6.7	288	0.004
7	1	8	28.8	68	7.3	250	0.002
7	1	9	29.9	64	9.5	236	0.001
7	1	10	30.3	62	8.0	229	0.001
7	1	11	31.1	63	6.5	238	0.001
7	1	12	31.5	63	8.3	197	0.000
7	1	13	31.1	68	9.8	149	0.000
7	1	14	31.5	63	9.0	171	0.001
7	1	15	30.7	60	10.1	193	0.001
7	1	16	29.6	67	8.9	199	0.002
7	1	17	28.9	71	5.8	164	0.002
7	1	18	28.1	77	3.5	26	0.012
7	1	19	25.9	85	12.4	344	0.007
7	1	20	23.9	94	4.8	7	0.007
7	1	21	24.0	93	5.3	359	0.007
7	1	22	24.2	90	4.3	337	0.004
7	1	23	24.5	87	4.0	316	0.008
7	2	0	24.4	87	3.7	348	0.008
7	2	1	24.3	89	3.6	329	0.003
7	2	2	24.8	87	6.2	327	0.005
7	2	3	24.2	89	4.5	12	0.007
7	2	4	24.2	88	4.4	359	0.007
7	2	5	24.7	86	3.8	349	0.010
7	2	6	26.5	82	6.3	310	0.009
7	2	7	27.1	80	9.6	297	0.004
7	2	8	28.7	73	10.6	332	0.007
7	2	9	29.5	71	9.5	289	0.005
7	2	10	30.2	67	6.7	275	0.002
7	2	11	30.4	66	5.6	262	0.000
7	2	12	31.2	62	6.6	223	0.000
7	2	13	31.8	62	7.6	235	0.001
7	2	14	31.6	61	9.0	259	0.001
7	2	15	30.5	66	9.4	231	0.001
7	2	16	29.6	71	9.4	188	0.001
7	2	17	29.0	75	8.4	146	0.002
7	2	18	28.4	78	4.6	88	0.011
7	2	19	27.7	82	4.5	85	0.015
7	2	20	27.7	82	4.2	38	0.012
7	2	21	27.3	85	3.7	40	0.007
7	2	22	26.6	87	12.4	326	0.005
7	2	23	23.0	97	15.7	347	0.005
7	3	0	22.5	97	8.1	358	0.001
7	3	1	22.7	97	4.6	325	0.005
7	3	2	23.1	97	3.8	324	0.018
7	3	3	23.3	97	2.7	330	0.012
7	3	4	23.4	97	3.2	359	0.014
7	3	5	23.5	97	2.2	352	0.013
7	3	6	24.1	97	5.1	353	0.017
7	3	7	25.0	92	7.1	339	0.010
7	3	8	25.9	85	7.6	297	0.008
7	3	9	26.7	80	7.8	309	0.008
7	3	10	27.1	77	7.2	308	0.007
7	3	11	27.8	74	8.1	316	0.007
7	3	12	28.5	71	8.4	326	0.011
7	3	13	28.4	72	7.0	334	0.009
7	3	14	28.6	71	8.1	331	0.012
7	3	15	28.6	71	7.5	344	0.012
7	3	16	28.0	74	4.4	357	0.014
7	3	17	27.4	78	3.2	120	0.012
7	3	18	26.7	83	3.0	53	0.014
7	3	19	26.2	86	3.6	38	0.009
7	3	20	25.8	86	3.8	15	0.008
7	3	21	25.4	88	4.3	7	0.007
7	3	22	25.3	90	3.6	18	0.006
7	3	23	25.3	91	3.5	0	0.005
7	4	0	25.0	92	3.0	8	0.005
7	4	1	25.0	92	2.7	19	0.005
7	4	2	24.8	93	2.2	10	0.004
7	4	3	24.7	94	2.0	16	0.005
7	4	4	24.8	93	3.0	41	0.006
7	4	5	25.2	90	2.5	4	0.009
7	4	6	26.2	88	3.8	19	0.008
7	4	7	28.2	79	6.0	339	0.013
7	4	8	29.6	74	6.3	293	0.008
7	4	9	30.3	71	8.1	260	0.001
7	4	10	31.0	68	8.9	234	0.002
7	4	11	30.7	70	10.1	205	0.001
7	4	12	30.2	68	5.7	234	0.001
7	4	13	30.1	71	6.5	154	0.001
7	4	14	30.1	72	6.0	142	0.001
7	4	15	29.9	71	6.9	113	0.002
7	4	16	29.1	76	6.5	92	0.009
7	4	17	28.5	80	4.9	100	0.011
7	4	18	28.2	83	5.5	96	0.009
7	4	19	27.8	85	5.7	87	0.010
7	4	20	27.3	87	3.3	105	0.008
7	4	21	27.1	87	3.9	87	0.008
7	4	22	26.6	90	3.0	27	0.010
7	4	23	25.9	92	2.2	21	0.007
7	5	0	26.1	91	3.3	3	0.006
7	5	1	25.6	93	4.1	13	0.005
7	5	2	25.5	93	2.6	16	0.005
7	5	3	25.4	93	2.9	42	0.004
7	5	4	25.4	91	3.6	357	0.007
7	5	5	25.5	91	3.4	39	0.007
7	5	6	27.0	86	5.3	236	0.005
7	5	7	28.0	80	5.7	211	0.002
7	5	8	27.8	81	5.2	164	0.001
7	5	9	28.8	77	6.2	153	0.001
7	5	10	29.6	74	7.4	170	0.001
7	5	11	29.3	76	9.7	159	0.002
7	5	12	29.9	75	11.2	172	0.001
7	5	13	29.7	74	9.7	192	0.000
7	5	14	29.6	74	9.0	204	0.001
7	5	15	29.1	75	8.6	211	0.001
7	5	16	28.5	78	5.8	227	0.001
7	5	17	28.0	79	4.8	208	0.002
7	5	18	27.7	80	4.3	136	0.005
7	5	19	27.7	81	3.9	143	0.005
7	5	20	27.6	82	5.2	269	0.005
7	5	21	26.0	86	12.2	297	0.007
7	5	22	22.8	97	6.9	355	0.005
7	5	23	22.9	97	3.7	345	0.009
7	6	0	23.2	97	3.0	325	0.019
7	6	1	23.3	97	3.3	75	0.017
7	6	2	23.3	97	3.4	29	0.007
7	6	3	23.3	97	3.5	18	0.004
7	6	4	23.5	97	3.1	4	0.006
7	6	5	23.7	97	4.1	30	0.008
7	6	6	24.7	91	5.2	357	0.010
7	6	7	26.5	83	6.5	335	0.011
7	6	8	27.4	79	8.2	287	0.005
7	6	9	28.3	74	9.1	262	0.003
7	6	10	29.6	66	8.4	254	0.000
7	6	11	30.6	64	8.0	210	0.001
7	6	12	30.6	64	8.9	185	0.001
7	6	13	30.6	65	12.3	177	0.000
7	6	14	29.6	71	11.9	180	0.001
7	6	15	29.1	71	8.5	143	0.002
7	6	16	28.7	71	5.2	109	0.008
7	6	17	27.2	78	8.0	14	0.007
7	6	18	25.5	87	3.5	105	0.014
7	6	19	25.3	90	4.1	10	0.011
7	6	20	25.1	91	4.8	5	0.006
7	6	21	25.0	88	5.4	13	0.008
7	6	22	25.1	86	3.4	15	0.006
7	6	23	24.8	88	3.6	44	0.005
7	7	0	24.6	91	3.0	2	0.004
7	7	1	24.2	93	3.5	7	0.003
7	7	2	24.4	91	3.0	347	0.005
7	7	3	24.3	91	3.7	3	0.004
7	7	4	24.0	93	4.7	1	0.004
7	7	5	24.8	90	7.0	354	0.007
7	7	6	25.9	84	7.3	337	0.009
7	7	7	27.4	77	8.5	343	0.012
7	7	8	29.2	70	8.0	336	0.011
7	7	9	30.3	66	10.1	289	0.007
7	7	10	30.7	64	9.6	240	0.002
7	7	11	31.0	65	9.4	231	0.001
7	7	12	30.9	66	9.7	165	0.000
7	7	13	30.7	69	12.5	176	0.001
7	7	14	30.4	70	12.6	175	0.000
7	7	15	29.8	72	10.8	181	0.001
7	7	16	29.2	74	8.0	141	0.003
7	7	17	28.5	77	5.0	86	0.009
7	7	18	27.8	83	6.0	71	0.015
7	7	19	27.4	84	4.7	70	0.016
7	7	20	26.8	86	4.4	49	0.012
7	7	21	27.1	83	4.7	70	0.010
7	7	22	26.8	83	5.2	68	0.007
7	7	23	25.9	88	4.3	10	0.005
7	1	0	25.7	89	3.9	41	0.004
7	1	1	25.7	90	3.5	22	0.004
7	1	2	25.3	91	4.7	359	0.005
7	1	3	25.0	91	4.4	1	0.003
7	1	4	24.9	95	6.3	329	0.003
7	1	5	24.7	94	8.6	311	0.006
7	1	6	24.8	91	12.3	331	0.004
7	1	7	25.6	85	10.8	353	0.004
7	1	8	26.9	78	7.3	353	0.006
7	1	9	28.4	70	6.7	346	0.007
7	1	10	29.9	67	8.6	276	0.004
7	1	11	30.3	68	9.3	232	0.002
7	1	12	30.8	64	7.3	224	0.003
7	1	13	31.4	62	8.2	197	0.004
7	1	14	30.9	63	11.0	195	0.002
7	1	15	30.9	61	12.5	148	0.001
7	1	16	30.2	64	10.0	128	0.002
7	1	17	28.9	71	5.3	92	0.006
7	1	18	28.1	77	5.2	73	0.012
7	1	19	27.8	78	6.0	108	0.011
7	1	20	27.4	79	4.8	78	0.011
7	1	21	27.1	81	4.9	97	0.014
7	1	22	26.8	82	4.7	104	0.008
7	1	23	26.3	86	3.4	13	0.009
7	2	0	26.0	88	2.1	343	0.007
7	2	1	25.9	89	2.8	355	0.006
7	2	2	25.8	88	3.6	50	0.006
7	2	3	25.7	87	5.1	58	0.007
7	2	4	25.2	91	3.4	358	0.006
7	2	5	25.5	88	3.6	16	0.009
7	2	6	26.9	81	4.1	356	0.011
7	2	7	26.9	81	10.8	301	0.011
7	2	8	24.2	94	12.7	307	0.006
7	2	9	23.5	97	9.3	338	0.012
7	2	10	23.4	96	7.4	354	0.011
7	2	11	23.7	96	6.2	6	0.010
7	2	12	24.6	90	8.0	350	0.006
7	2	13	26.0	79	7.6	337	0.011
7	2	14	26.4	79	6.7	304	0.009
7	2	15	26.2	82	7.6	288	0.010
7	2	16	26.2	84	5.7	277	0.011
7	2	17	25.8	87	4.1	334	0.014
7	2	18	25.4	89	4.3	360	0.010
7	2	19	25.2	89	3.6	4	0.008
7	2	20	24.9	90	3.6	15	0.006
7	2	21	24.9	90	2.6	40	0.006
7	2	22	24.8	93	2.7	21	0.004
7	2	23	24.4	93	3.6	25	0.002
7	3	0	24.4	94	3.4	14	0.002
7	3	1	24.3	94	3.7	30	0.002
7	3	2	24.2	93	2.7	51	0.002
7	3	3	24.1	95	1.5	60	0.004
7	3	4	24.0	95	2.5	50	0.005
7	3	5	24.1	94	3.8	20	0.004
7	3	6	25.6	89	3.8	7	0.005
7	3	7	27.4	81	6.1	249	0.005
7	3	8	28.3	73	6.8	243	0.001
7	3	9	29.2	66	6.2	228	0.001
7	3	10	30.1	59	5.5	212	0.002
7	3	11	30.8	58	6.7	210	0.002
7	3	12	31.4	57	6.9	192	0.002
7	3	13	31.7	58	7.7	180	0.000
7	3	14	31.2	62	6.7	190	0.000
7	3	15	30.1	68	8.5	169	0.000
7	3	16	29.2	69	9.5	144	0.002
7	3	17	28.7	69	6.7	100	0.005
7	3	18	27.9	74	5.8	86	0.009
7	3	19	27.6	76	5.3	75	0.011
7	3	20	27.3	77	4.2	94	0.012
7	3	21	26.5	85	3.3	21	0.011
7	3	22	25.4	88	4.3	17	0.005
7	3	23	25.2	87	4.6	35	0.003
7	4	0	24.8	88	5.5	3	0.002
7	4	1	24.9	88	4.6	6	0.003
7	4	2	24.9	89	3.7	357	0.003
7	4	3	24.7	90	3.8	9	0.004
7	4	4	24.7	91	3.3	28	0.005
7	4	5	25.3	87	2.1	50	0.007
7	4	6	26.7	79	4.4	358	0.010
7	4	7	28.0	76	6.0	348	0.012
7	4	8	29.1	73	5.2	335	0.010
7	4	9	30.0	70	6.7	252	0.003
7	4	10	30.3	70	6.7	246	0.001
7	4	11	30.8	68	7.0	164	0.000
7	4	12	31.2	68	9.6	156	0.001
7	4	13	30.6	71	11.0	153	0.001
7	4	14	30.3	73	9.4	156	0.001
7	4	15	29.7	74	9.8	150	0.001
7	4	16	29.5	75	9.7	146	0.002
7	4	17	28.8	78	5.6	116	0.009
7	4	18	28.1	82	4.4	88	0.020
7	4	19	27.7	83	4.6	81	0.020
7	4	20	27.4	85	4.9	76	0.017
7	4	21	26.8	88	4.4	17	0.009
7	4	22	26.3	90	4.9	25	0.004
7	4	23	25.5	91	8.7	277	0.001
7	5	0	24.9	96	3.5	261	0.001
7	5	1	25.3	85	6.4	232	0.001
7	5	2	25.1	87	3.4	231	0.001
7	5	3	25.1	89	4.8	317	0.003
7	5	4	24.5	93	3.2	25	0.006
7	5	5	24.5	93	5.0	358	0.008
7	5	6	25.1	89	6.9	350	0.009
7	5	7	25.9	86	8.1	350	0.010
7	5	8	27.1	80	8.9	324	0.006
7	5	9	27.9	76	10.7	321	0.005
7	5	10	28.3	73	9.0	295	0.005
7	5	11	29.2	71	10.0	317	0.005
7	5	12	30.0	69	10.8	341	0.006
7	5	13	31.3	63	7.7	273	0.003
7	5	14	31.2	64	7.0	245	0.002
7	5	15	31.0	65	7.8	183	0.001
7	5	16	29.9	71	9.4	157	0.001
7	5	17	28.7	78	4.7	118	0.008
7	5	18	27.8	83	5.0	99	0.014
7	5	19	27.2	86	4.1	96	0.014
7	5	20	27.1	86	2.7	57	0.017
7	5	21	26.4	89	3.9	31	0.013
7	5	22	25.9	90	4.8	13	0.005
7	5	23	24.9	93	10.7	327	0.002
7	6	0	23.8	93	8.5	344	0.007
7	6	1	23.9	91	6.1	353	0.008
7	6	2	23.5	93	3.1	50	0.003
7	6	3	23.7	93	2.2	67	0.006
7	6	4	23.7	93	3.0	43	0.009
7	6	5	23.7	93	4.9	7	0.008
7	6	6	24.7	87	6.9	350	0.011
7	6	7	26.5	80	8.3	349	0.010
7	6	8	28.7	69	7.4	325	0.007
7	6	9	29.3	68	8.1	255	0.002
7	6	10	29.8	69	6.1	252	0.001
7	6	11	30.7	68	6.5	198	0.001
7	6	12	32.0	65	7.5	190	0.001
7	6	13	31.7	62	9.8	184	0.000
7	6	14	31.2	67	11.9	188	0.000
7	6	15	30.9	68	10.2	204	0.001
7	6	16	30.0	71	8.3	190	0.001
7	6	17	29.1	76	6.0	115	0.009
7	6	18	28.2	81	6.1	110	0.010
7	6	19	28.0	82	6.7	89	0.010
7	6	20	27.5	84	4.8	88	0.015
7	6	21	27.0	87	3.8	59	0.013
7	6	22	26.0	89	5.2	10	0.005
7	6	23	26.4	82	10.7	357	0.002
7	7	0	25.7	78	3.9	348	0.003
7	7	1	25.4	80	3.6	340	0.006
7	7	2	24.6	87	2.2	358	0.007
7	7	3	24.4	86	3.7	331	0.007
7	7	4	24.3	87	6.3	342	0.008
7	7	5	24.2	90	6.9	5	0.005
7	7	6	25.9	82	8.7	1	0.005
7	7	7	28.3	73	8.7	355	0.005
7	7	8	29.9	67	9.0	317	0.006
7	7	9	29.2	72	11.6	272	0.003
7	7	10	29.5	70	11.4	281	0.000
7	7	11	30.0	68	7.7	261	0.001
7	7	12	30.9	68	7.1	219	0.000
7	7	13	31.2	68	8.8	181	0.000
7	7	14	30.8	69	11.2	167	0.000
7	7	15	30.0	69	10.1	163	0.001
7	7	16	29.5	70	5.4	113	0.009
7	7	17	28.8	69	4.5	125	0.008
7	7	18	28.2	73	3.7	103	0.015
7	7	19	27.8	74	8.8	14	0.017
7	7	20	22.5	96	10.7	349	0.005
7	7	21	22.6	94	6.9	346	0.005
7	7	22	22.8	90	7.8	332	0.010
7	7	23	23.4	86	6.9	307	0.011
7	1	0	23.5	87	5.2	33	0.005
7	1	1	23.3	89	4.8	21	0.005
7	1	2	23.4	88	5.4	3	0.004
7	1	3	23.5	87	4.0	358	0.006
7	1	4	23.7	88	3.6	20	0.011
7	1	5	23.6	89	4.6	9	0.007
7	1	6	24.6	84	5.2	3	0.007
7	1	7	26.6	75	4.9	339	0.010
7	1	8	28.9	67	7.6	332	0.008
7	1	9	29.6	64	10.5	293	0.003
7	1	10	29.2	66	8.6	286	0.001
7	1	11	30.1	68	5.9	238	0.001
7	1	12	31.0	62	7.6	173	0.000
7	1	13	31.3	61	8.5	183	0.000
7	1	14	30.9	61	9.7	185	0.001
7	1	15	30.0	67	10.1	186	0.001
7	1	16	29.1	75	8.2	173	0.003
7	1	17	28.5	79	6.3	140	0.003
7	1	18	28.0	82	3.8	96	0.016
7	1	19	27.5	85	3.9	63	0.017
7	1	20	26.7	88	3.7	46	0.010
7	1	21	26.3	87	4.8	38	0.007
7	1	22	25.9	85	4.4	44	0.004
7	1	23	25.7	85	4.7	9	0.003
7	2	0	26.0	87	4.5	7	0.003
7	2	1	26.1	89	3.9	22	0.003
7	2	2	26.5	89	3.3	1	0.003
7	2	3	26.1	92	3.5	5	0.005
7	2	4	25.7	93	3.7	8	0.007
7	2	5	25.9	93	3.0	8	0.009
7	2	6	27.5	86	4.8	359	0.011
7	2	7	29.3	77	5.8	286	0.005
7	2	8	29.6	75	6.9	270	0.002
7	2	9	30.6	68	7.8	263	0.001
7	2	10	32.0	64	8.1	197	0.001
7	2	11	31.6	69	11.3	157	0.001
7	2	12	31.2	71	11.1	175	0.001
7	2	13	31.2	71	11.5	172	0.001
7	2	14	31.2	71	10.2	181	0.001
7	2	15	31.0	72	8.6	177	0.001
7	2	16	30.5	76	9.8	178	0.002
7	2	17	29.4	82	6.7	148	0.003
7	2	18	28.9	84	4.4	90	0.018
7	2	19	28.4	86	5.0	93	0.017
7	2	20	28.4	86	5.0	94	0.013
7	2	21	28.1	87	4.6	73	0.014
7	2	22	27.9	88	4.6	69	0.009
7	2	23	23.8	88	17.3	348	0.006
7	3	0	21.8	92	4.7	42	0.003
7	3	1	22.4	94	5.2	24	0.003
7	3	2	23.1	92	2.7	23	0.003
7	3	3	23.9	89	3.1	358	0.005
7	3	4	23.8	91	3.1	22	0.007
7	3	5	24.1	90	3.3	351	0.009
7	3	6	25.6	85	3.7	5	0.012
7	3	7	27.9	76	4.8	358	0.014
7	3	8	29.3	73	6.1	278	0.006
7	3	9	29.8	71	6.2	268	0.003
7	3	10	30.3	69	6.9	249	0.000
7	3	11	31.1	67	7.2	201	0.001
7	3	12	31.1	70	9.8	167	0.001
7	3	13	30.7	71	8.6	170	0.000
7	3	14	30.6	71	6.7	158	0.001
7	3	15	30.5	72	7.5	182	0.001
7	3	16	29.7	76	9.2	156	0.002
7	3	17	29.0	79	5.3	124	0.004
7	3	18	28.5	81	4.6	97	0.009
7	3	19	28.0	85	4.5	60	0.017
7	3	20	27.4	88	4.3	12	0.010
7	3	21	27.2	89	2.9	10	0.010
7	3	22	26.8	91	3.9	3	0.007
7	3	23	26.5	92	4.4	21	0.004
7	4	0	26.8	86	6.5	233	0.003
7	4	1	25.5	81	5.9	208	0.000
7	4	2	24.9	87	4.5	275	0.002
7	4	3	24.2	92	5.3	41	0.005
7	4	4	24.3	92	4.4	3	0.006
7	4	5	24.4	92	3.7	23	0.012
7	4	6	24.9	91	4.7	6	0.010
7	4	7	26.8	82	4.9	336	0.012
7	4	8	28.8	72	6.9	334	0.013
7	4	9	30.3	67	7.4	273	0.007
7	4	10	31.0	62	8.9	266	0.001
7	4	11	31.6	61	6.7	206	0.000
7	4	12	31.6	62	8.3	153	0.001
7	4	13	31.4	65	11.0	157	0.001
7	4	14	30.9	68	12.1	153	0.001
7	4	15	30.4	70	11.0	145	0.001
7	4	16	29.7	73	6.4	133	0.004
7	4	17	28.8	78	5.2	98	0.011
7	4	18	28.0	82	5.8	92	0.014
7	4	19	27.7	84	5.4	67	0.013
7	4	20	26.5	86	10.7	12	0.010
7	4	21	22.7	97	11.4	9	0.007
7	4	22	23.0	95	4.9	66	0.005
7	4	23	23.4	93	4.7	53	0.003
7	5	0	23.6	91	5.2	4	0.002
7	5	1	23.7	92	4.7	356	0.006
7	5	2	23.5	94	4.0	18	0.006
7	5	3	23.2	93	4.7	15	0.004
7	5	4	23.3	92	4.0	34	0.006
7	5	5	23.8	91	2.8	5	0.009
7	5	6	24.7	88	5.4	359	0.008
7	5	7	26.4	80	6.1	350	0.010
7	5	8	27.9	73	7.8	325	0.008
7	5	9	28.3	72	8.0	280	0.003
7	5	10	29.6	65	6.6	263	0.001
7	5	11	30.6	61	5.6	254	0.000
7	5	12	30.8	61	6.1	246	0.000
7	5	13	31.3	61	6.6	200	0.000
7	5	14	30.9	64	7.4	164	0.001
7	5	15	30.2	69	11.0	155	0.001
7	5	16	29.6	71	10.4	150	0.002
7	5	17	28.8	75	7.4	131	0.003
7	5	18	27.9	79	4.3	77	0.018
7	5	19	27.2	83	4.8	79	0.021
7	5	20	27.0	84	4.6	76	0.018
7	5	21	26.3	87	3.9	34	0.014
7	5	22	25.5	91	4.4	8	0.008
7	5	23	25.2	91	4.9	9	0.004
7	6	0	25.1	92	4.7	12	0.003
7	6	1	25.1	92	4.7	6	0.003
7	6	2	25.6	91	4.0	33	0.002
7	6	3	25.5	92	4.5	32	0.004
7	6	4	25.2	93	4.7	7	0.006
7	6	5	25.2	93	4.5	5	0.009
7	6	6	27.4	84	4.7	358	0.011
7	6	7	29.6	74	6.1	344	0.012
7	6	8	30.3	73	7.2	245	0.006
7	6	9	30.8	69	6.8	227	0.001
7	6	10	31.6	64	8.3	213	0.001
7	6	11	31.4	69	11.7	169	0.001
7	6	12	31.9	67	10.4	187	0.001
7	6	13	32.1	65	8.8	205	0.001
7	6	14	31.8	65	9.1	205	0.001
7	6	15	31.2	66	8.5	203	0.001
7	6	16	30.2	70	8.6	166	0.002
7	6	17	29.2	75	5.6	111	0.006
